,geonameid,name,asciiname,alternatenames,latitude,longitude,featureclass,featurecode,countrycode,cc2,admin1code,admin2code,population,elevation,dem,timezone,modificationdate
2035,2755191,Groote Hoeven,Groote Hoeven,,51.37583,5.70556,P,PPL,NL,,6.0,847.0,0,,26,Europe/Amsterdam,2007-06-03
2036,2755189,Groote Horst,Groote Horst,,51.64083,6.08889,P,PPL,NL,,5.0,893.0,0,,16,Europe/Amsterdam,2007-06-03
2037,2755183,Groote Keeten,Groote Keeten,,52.86167,4.71667,P,PPL,NL,,7.0,441.0,0,,2,Europe/Amsterdam,2013-06-09
2038,2755173,Groote Lindt,Groote Lindt,"Grootelind,Grootelint",51.81079,4.62387,P,PPL,NL,,11.0,489.0,0,,1,Europe/Amsterdam,2009-01-06
2039,2755211,Grootebroek,Grootebroek,,52.6975,5.21667,P,PPL,NL,,7.0,532.0,0,,1,Europe/Amsterdam,2017-10-17
2040,2755204,Grootegast,Grootegast,Grootegast,53.2125,6.27361,P,PPL,NL,,4.0,1969.0,3350,,2,Europe/Amsterdam,2019-01-20
2041,2755106,Grootschermer,Grootschermer,,52.5825,4.85,P,PPL,NL,,7.0,361.0,715,,3,Europe/Amsterdam,2017-10-17
2042,2755095,Grootwijngaarden,Grootwijngaarden,"Grootwijngaarden,Grutwingerden",52.98562,5.97332,P,PPL,NL,,2.0,86.0,0,,-1,Europe/Amsterdam,2012-01-17
2043,2755088,Grosthuizen,Grosthuizen,,52.61833,4.97639,P,PPL,NL,,7.0,1598.0,390,,-3,Europe/Amsterdam,2017-03-24
2044,2755074,Grote Kolonie,Grote Kolonie,"De Kolonie,Groote Kolonie",52.2975,5.77361,P,PPL,NL,,3.0,302.0,0,,26,Europe/Amsterdam,2007-06-03
2045,2755068,Grote Melm,Grote Melm,"De Melm,Melm",52.19167,5.30972,P,PPL,NL,,9.0,342.0,0,,2,Europe/Amsterdam,2007-06-03
2046,2755057,Grote Voort,Grote Voort,Voort,51.50167,5.125,P,PPL,NL,,6.0,798.0,0,,16,Europe/Amsterdam,2007-06-03
2047,2755053,Grote Wiske,Grote Wiske,Grote Wiske,52.94469,5.43213,P,PPL,NL,,2.0,1900.0,0,,-1,Europe/Amsterdam,2018-12-04
2048,2755072,Grotel,Grotel,,51.52083,5.69167,P,PPL,NL,,6.0,1652.0,0,,17,Europe/Amsterdam,2007-06-03
2049,2755051,Grubbenvorst,Grubbenvorst,Grevors,51.42,6.14583,P,PPL,NL,,5.0,1507.0,0,,23,Europe/Amsterdam,2017-10-17
2050,2755096,Grutte Wierren,Grutte Wierren,"Groot Wieren,Grutte Wierren",53.06667,5.75,P,PPL,NL,,2.0,1900.0,0,,-3,Europe/Amsterdam,2015-06-14
2051,2755045,Gulpen,Gulpen,Gulpe,50.81583,5.88889,P,PPL,NL,,5.0,1729.0,3560,,106,Europe/Amsterdam,2017-10-17
2052,2755042,Gun,Gun,,51.50583,6.11806,P,PPL,NL,,5.0,1507.0,0,,19,Europe/Amsterdam,2010-08-18
2053,2755040,Guttecoven,Guttecoven,Guttekoven,51.015,5.81806,P,PPL,NL,,5.0,1883.0,1260,,46,Europe/Amsterdam,2017-10-17
2054,2755542,Gytsjerk,Gytsjerk,Gytsjerk,53.24293,5.89502,P,PPL,NL,,2.0,737.0,2175,,1,Europe/Amsterdam,2023-07-31
2055,2755039,Haaften,Haaften,,51.81583,5.21111,P,PPL,NL,,3.0,1960.0,2370,,4,Europe/Amsterdam,2019-01-20
2056,2755037,Haag,Haag,,51.52167,5.925,P,PPL,NL,,5.0,984.0,0,,25,Europe/Amsterdam,2007-06-03
2057,2755036,Haagje,Haagje,,52.06667,5.27222,P,PPL,NL,,9.0,1581.0,0,,7,Europe/Amsterdam,2007-06-03
2058,6544909,Haagoord,Haagoord,,52.06,4.40417,P,PPL,NL,,11.0,518.0,0,,-4,Europe/Amsterdam,2007-06-07
2059,2755030,Haaksbergen,Haaksbergen,"Haaksbergen,Khaaksbergen,Хааксберген",52.15667,6.73889,P,PPL,NL,,15.0,158.0,24137,,27,Europe/Amsterdam,2017-10-17
2060,2755027,Haakswold,Haakswold,,52.7175,6.23194,P,PPL,NL,,1.0,1690.0,90,,3,Europe/Amsterdam,2017-03-24
2061,2755026,Haalderen,Haalderen,,51.8875,5.92917,P,PPL,NL,,3.0,1705.0,1850,,10,Europe/Amsterdam,2017-10-17
2062,6544695,Haalweide,Haalweide,,52.67167,6.31389,P,PPL,NL,,1.0,1690.0,0,,4,Europe/Amsterdam,2007-06-07
2063,2755023,Haamstede,Haamstede,"Khamstede,Хамстеде",51.69682,3.74299,P,PPL,NL,,10.0,1676.0,1885,,4,Europe/Amsterdam,2017-03-24
2064,2755021,Haanrade,Haanrade,,50.87981,6.07411,P,PPL,NL,,5.0,928.0,2015,,134,Europe/Amsterdam,2017-03-24
2065,2755020,Haansberg,Haansberg,,51.58022,4.63087,P,PPL,NL,,6.0,777.0,0,,4,Europe/Amsterdam,2008-02-01
2066,2755019,Haansberg,Haansberg,,51.57851,4.93651,P,PPL,NL,,6.0,784.0,0,,10,Europe/Amsterdam,2008-02-01
2067,2755016,Haanwijk,Haanwijk,,52.0943,4.94479,P,PPL,NL,,9.0,632.0,0,,-1,Europe/Amsterdam,2009-10-09
2068,2755017,Haanwijk,Haanwijk,,51.65417,5.32361,P,PPL,NL,,6.0,845.0,0,,7,Europe/Amsterdam,2007-06-03
2069,2755009,Haaren,Haaren,"Haaren,haren,harn,هارن,ہارین،شمالی برابنٹ,ハーレン",51.6025,5.22222,P,PPL,NL,,6.0,824.0,3835,,9,Europe/Amsterdam,2021-07-06
2070,2755005,Haarle,Haarle,,52.40417,6.83889,P,PPL,NL,,15.0,183.0,0,,30,Europe/Amsterdam,2017-10-17
2071,2755006,Haarle,Haarle,,52.35917,6.38056,P,PPL,NL,,15.0,163.0,1045,,14,Europe/Amsterdam,2017-10-17
2072,2755001,Haarlemmerliede,Haarlemmerliede,,52.3888,4.68893,P,PPL,NL,,7.0,394.0,0,,-1,Europe/Amsterdam,2019-01-20
2073,2754991,Haarlo,Haarlo,,52.1125,6.58194,P,PPL,NL,,3.0,1859.0,320,,19,Europe/Amsterdam,2017-10-17
2074,2754986,Haarsteeg,Haarsteeg,,51.71167,5.19861,P,PPL,NL,,6.0,797.0,2100,,2,Europe/Amsterdam,2017-10-17
2075,2754983,Haart,Haart,,51.68333,5.91389,P,PPL,NL,,6.0,1982.0,0,,12,Europe/Amsterdam,2022-09-30
2076,2754982,Haart,Haart,,51.9125,6.61944,P,PPL,NL,,3.0,197.0,0,,39,Europe/Amsterdam,2007-06-03
2077,2754981,Haarzuilens,Haarzuilens,"Haarxuilens,Haarzuilen",52.12167,4.99722,P,PPL,NL,,9.0,344.0,0,,1,Europe/Amsterdam,2017-10-17
2078,2754978,Haastrecht,Haastrecht,ہاسٹریچٹ,52.00074,4.77639,P,PPL,NL,,11.0,1931.0,4500,,1,Europe/Amsterdam,2017-10-17
2079,2754975,Haelen,Haelen,"Haelen,Hale,Halen",51.23583,5.95694,P,PPL,NL,,5.0,1640.0,9935,,26,Europe/Amsterdam,2017-10-17
2080,2754973,Haelensche Broek,Haelensche Broek,"Broek,Haelensche Broek",51.21667,5.96667,P,PPL,NL,,5.0,1640.0,0,,16,Europe/Amsterdam,2012-01-17
2081,2754969,Haerst,Haerst,Haarst,52.54167,6.13611,P,PPL,NL,,15.0,193.0,280,,3,Europe/Amsterdam,2017-03-24
2082,2754962,Hagestein,Hagestein,,51.98083,5.12222,P,PPL,NL,,9.0,1961.0,1450,,4,Europe/Amsterdam,2021-08-31
2083,2754959,Haghorst,Haghorst,,51.49583,5.20694,P,PPL,NL,,6.0,798.0,500,,16,Europe/Amsterdam,2017-10-17
2084,6544748,Haiink,Haiink,,51.5075,4.41528,P,PPL,NL,,6.0,1674.0,170,,6,Europe/Amsterdam,2017-03-24
2085,2754952,Hakkelaarsbrug,Hakkelaarsbrug,,52.31917,5.10417,P,PPL,NL,,7.0,1942.0,0,,0,Europe/Amsterdam,2016-07-31
2086,2754949,Hal,Hal,Hall,51.63,5.31111,P,PPL,NL,,6.0,757.0,0,,12,Europe/Amsterdam,2021-07-06
2087,2754948,Halder,Halder,,51.64917,5.32361,P,PPL,NL,,6.0,845.0,65,,7,Europe/Amsterdam,2017-03-24
2088,2754947,Haler,Haler,Haeler,51.1875,5.77917,P,PPL,NL,,5.0,1640.0,0,,31,Europe/Amsterdam,2017-10-17
2089,2754946,Halfeind,Halfeind,,51.28,4.12361,P,PPL,NL,,10.0,677.0,0,,2,Europe/Amsterdam,2007-06-03
2090,2754945,Halfmijl,Halfmijl,Half-Meijl,51.4175,5.325,P,PPL,NL,,6.0,861.0,0,,27,Europe/Amsterdam,2007-06-03
2091,2754942,Halfweg,Halfweg,"Halfweg,Khalveg,Халвег",52.52417,4.92778,P,PPL,NL,,7.0,439.0,2330,,-3,Europe/Amsterdam,2022-09-30
2092,2754943,Halfweg,Halfweg,,52.3825,4.75417,P,PPL,NL,,7.0,394.0,2350,,2,Europe/Amsterdam,2019-01-20
2093,2754939,Halfweg,Halfweg,,53.29196,6.24422,P,PPL,NL,,2.0,1970.0,0,,-2,Europe/Amsterdam,2019-01-20
2094,2754944,Halfweg,Halfweg,,52.27833,4.53611,P,PPL,NL,,11.0,553.0,115,,0,Europe/Amsterdam,2017-03-24
2095,2754941,Halfweg,Halfweg,,52.66583,6.25972,P,PPL,NL,,15.0,180.0,0,,1,Europe/Amsterdam,2007-06-03
2096,2754936,Hall,Hall,Hal,52.11167,6.10139,P,PPL,NL,,3.0,213.0,0,,13,Europe/Amsterdam,2017-10-17
2097,2754935,Halle,Halle,,51.98917,6.42917,P,PPL,NL,,3.0,1876.0,725,,19,Europe/Amsterdam,2017-10-17
2098,2754934,Halle-Heide,Halle-Heide,,52.00917,6.44167,P,PPL,NL,,3.0,1876.0,0,,18,Europe/Amsterdam,2007-06-03
2099,2754933,Halle-Nijman,Halle-Nijman,,51.97917,6.40833,P,PPL,NL,,3.0,1876.0,0,,16,Europe/Amsterdam,2007-06-03
2100,2754932,Hallerhoek,Hallerhoek,,52.44833,6.46944,P,PPL,NL,,15.0,1700.0,0,,8,Europe/Amsterdam,2007-06-03
2101,2754930,Hallum,Hallum,,53.30657,5.78379,P,PPL,NL,,2.0,1970.0,2355,,3,Europe/Amsterdam,2019-01-20
2102,2754929,Hallumerhoek,Hallumerhoek,,53.30724,5.76138,P,PPL,NL,,2.0,1970.0,0,,-2,Europe/Amsterdam,2019-01-20
2103,2754922,Halsteren,Halsteren,,51.52834,4.26785,P,PPL,NL,,6.0,748.0,9850,,9,Europe/Amsterdam,2017-10-17
2104,2754919,Halte,Halte,,51.44417,5.87222,P,PPL,NL,,6.0,762.0,0,,32,Europe/Amsterdam,2007-06-03
2105,2754915,Halvinkhuizen,Halvinkhuizen,,52.24583,5.58889,P,PPL,NL,,3.0,273.0,0,,12,Europe/Amsterdam,2007-06-03
2106,2754914,Ham,Ham,De Ham,51.59667,5.575,P,PPL,NL,,6.0,1948.0,0,,10,Europe/Amsterdam,2017-08-16
2107,2754913,Ham,Ham,"Den Ham,Het Ham",51.6575,5.82917,P,PPL,NL,,6.0,1982.0,0,,13,Europe/Amsterdam,2022-09-30
2108,2754910,Hamdijk,Hamdijk,,53.16167,7.16746,P,PPL,NL,,4.0,1895.0,0,,-2,Europe/Amsterdam,2010-09-17
2109,2754904,Hamingen,Hamingen,,52.6725,6.14444,P,PPL,NL,,15.0,180.0,0,,1,Europe/Amsterdam,2007-06-03
2110,2754902,Hamrik,Hamrik,,53.16077,6.28092,P,PPL,NL,,4.0,1969.0,0,,1,Europe/Amsterdam,2019-01-20
2111,2754900,Hamshorn,Hamshorn,"Hamsherne,Hamshorn",53.19259,6.11608,P,PPL,NL,,2.0,59.0,0,,2,Europe/Amsterdam,2008-10-23
2112,2754897,Handel,Handel,,51.58,5.70972,P,PPL,NL,,6.0,1652.0,1310,,20,Europe/Amsterdam,2017-10-17
2113,2754896,Haneburen,Haneburen,"Haneburen,Hoannebuorren",53.01332,6.10205,P,PPL,NL,,2.0,86.0,0,,2,Europe/Amsterdam,2012-01-17
2114,2754895,Hanenberg,Hanenberg,Hannenberg,51.45,5.82361,P,PPL,NL,,6.0,762.0,0,,29,Europe/Amsterdam,2007-06-03
2115,2754893,Hanendorp,Hanendorp,,52.31451,5.96437,P,PPL,NL,,3.0,232.0,0,,14,Europe/Amsterdam,2008-01-16
2116,2754889,Hanik,Hanik,,51.4525,6.20417,P,PPL,NL,,5.0,983.0,0,,22,Europe/Amsterdam,2010-09-17
2117,2754888,Hank,Hank,,51.735,4.89722,P,PPL,NL,,6.0,1959.0,4323,,1,Europe/Amsterdam,2021-08-30
2118,6544742,Hank,Hank,,51.65917,5.80694,P,PPL,NL,,6.0,1982.0,0,,16,Europe/Amsterdam,2022-09-30
2119,2754887,Hankate,Hankate,'t Hankale,52.43417,6.43889,P,PPL,NL,,15.0,163.0,0,,8,Europe/Amsterdam,2007-06-03
2120,2754882,Hanssum,Hanssum,,51.25928,6.00394,P,PPL,NL,,5.0,1640.0,0,,20,Europe/Amsterdam,2009-01-12
2121,2754880,Hansweert,Hansweert,Hansweerd,51.44833,4.00278,P,PPL,NL,,10.0,703.0,0,,0,Europe/Amsterdam,2020-11-01
2122,2754878,Hantum,Hantum,Hantum,53.36269,5.96446,P,PPL,NL,,2.0,1970.0,320,,4,Europe/Amsterdam,2019-01-20
2123,2754877,Hantumerhoek,Hantumerhoek,"Hantumerhoek,Hantumerhoeke",53.3629,5.98103,P,PPL,NL,,2.0,1970.0,0,,0,Europe/Amsterdam,2019-01-20
2124,2754875,Hantumeruitburen,Hantumeruitburen,"Hantumeruitburen,Hantumerutbuorren,Hantumerútbuorren",53.36059,6.00334,P,PPL,NL,,2.0,1970.0,65,,-1,Europe/Amsterdam,2019-01-20
2125,2754874,Hantumhuizen,Hantumhuizen,"Hantumhuizen,Hantumhuzen",53.3714,5.99965,P,PPL,NL,,2.0,1970.0,100,,0,Europe/Amsterdam,2019-01-20
2126,2754872,Hapert,Hapert,,51.36833,5.25694,P,PPL,NL,,6.0,1728.0,4955,,29,Europe/Amsterdam,2017-10-17
2127,2754868,Haps,Haps,Hops,51.68917,5.86111,P,PPL,NL,,6.0,1982.0,2165,,12,Europe/Amsterdam,2022-09-30
2128,2754866,Harbrinkhoek,Harbrinkhoek,Harbrinkhoef,52.385,6.71806,P,PPL,NL,,15.0,183.0,0,,14,Europe/Amsterdam,2017-10-17
2129,2754865,Harculo,Harculo,"Herculo,Herkeloo,Herkulo",52.4625,6.11111,P,PPL,NL,,15.0,193.0,0,,2,Europe/Amsterdam,2007-06-06
2130,2754861,Hardenberg,Hardenberg,"Hardenberg,Khardenberge,Stad-Hardenberg,ha deng bei he,Харденберге,هاردن‌برخ,哈登貝赫",52.57583,6.61944,P,PPL,NL,,15.0,160.0,57909,,11,Europe/Amsterdam,2017-10-17
2131,2754860,Hardenberg,Hardenberg,,53.19721,7.17728,P,PPL,NL,,4.0,1895.0,0,,-3,Europe/Amsterdam,2011-04-19
2132,2754848,Harderwijk,Harderwijk,,52.34167,5.62083,P,PPL,NL,,3.0,243.0,40516,,4,Europe/Amsterdam,2017-10-17
2133,2754847,Harderwijk,Harderwijk,,52.7375,4.99306,P,PPL,NL,,7.0,432.0,0,,1,Europe/Amsterdam,2007-06-03
2134,2754845,Hardeweer,Hardeweer,,53.28417,6.44028,P,PPL,NL,,4.0,1969.0,0,,-1,Europe/Amsterdam,2021-07-06
2135,11746060,Hardinxveld-Giessendam,Hardinxveld-Giessendam,,51.82933,4.83497,P,PPL,NL,,11.0,523.0,0,,0,Europe/Amsterdam,2017-10-17
2136,2754842,Haren,Haren,,51.80167,5.58472,P,PPL,NL,,6.0,828.0,690,,8,Europe/Amsterdam,2017-10-17
2137,2754841,Haren,Haren,"Haren,Haren Gn,Kharen,ha lun,haryn,Харен,Հարեն,هارين,哈伦",53.17209,6.60931,P,PPL,NL,,4.0,14.0,9375,,5,Europe/Amsterdam,2019-01-20
2138,2754839,Harenermolen,Harenermolen,Harendermolen,53.15,6.625,P,PPL,NL,,4.0,14.0,335,,3,Europe/Amsterdam,2019-01-20
2139,2754837,Harenkarspel,Harenkarspel,"Harenkarspel,Kharenkarspel,Харенкарспел,Հարենկարսպել",52.73416,4.77682,P,PPL,NL,,7.0,441.0,15941,,-3,Europe/Amsterdam,2013-06-09
2140,2754835,Harfsen,Harfsen,,52.2075,6.29722,P,PPL,NL,,3.0,262.0,755,,11,Europe/Amsterdam,2017-10-17
2141,2754833,Hargen,Hargen,Harger,52.72167,4.6625,P,PPL,NL,,7.0,373.0,0,,9,Europe/Amsterdam,2007-06-03
2142,2754831,Harich,Harich,,52.9023,5.564,P,PPL,NL,,2.0,1940.0,465,,5,Europe/Amsterdam,2017-10-17
2143,2754830,Haring,Haring,,51.6975,5.86806,P,PPL,NL,,6.0,1982.0,0,,13,Europe/Amsterdam,2022-09-30
2144,2754829,Haringhuizen,Haringhuizen,,52.77333,4.82917,P,PPL,NL,,7.0,1911.0,170,,2,Europe/Amsterdam,2017-10-17
2145,2754822,Harkebuurt,Harkebuurt,,53.08667,4.8625,P,PPL,NL,,7.0,448.0,0,,2,Europe/Amsterdam,2007-06-03
2146,2754821,Harkema,Harkema,"De Harkema,Harkema,Harkema-Opeinde",53.18333,6.13333,P,PPL,NL,,2.0,59.0,4005,,3,Europe/Amsterdam,2017-10-17
2147,2754820,Harkezijl,Harkezijl,,53.091,5.45228,P,PPL,NL,,2.0,1900.0,0,,1,Europe/Amsterdam,2012-04-14
2148,2754819,Harkstede,Harkstede,,53.21333,6.69861,P,PPL,NL,,4.0,1952.0,2490,,0,Europe/Amsterdam,2019-01-20
2149,2754818,Harles,Harles,,50.78167,5.97222,P,PPL,NL,,5.0,981.0,65,,195,Europe/Amsterdam,2017-03-24
2150,2754817,Harlingen,Harlingen,"Garlingen,Harlingen,Harns,Kharlingen,ha ling gen,haleulling-eon,harlynjn,haruringen,Гарлінген,Харлинген,هارلينجن,ハルリンゲン,哈靈根,하를링언",53.17477,5.42244,P,PPL,NL,,2.0,72.0,16119,,3,Europe/Amsterdam,2017-10-17
2151,2754814,Harmelen,Harmelen,,52.09,4.96111,P,PPL,NL,,9.0,632.0,0,,2,Europe/Amsterdam,2017-10-17
2152,2754812,Harmelerwaard,Harmelerwaard,,52.08917,4.98333,P,PPL,NL,,9.0,632.0,0,,2,Europe/Amsterdam,2007-06-03
2153,2754811,Harmöle,Harmole,Harmolen,52.12917,6.85417,P,PPL,NL,,15.0,158.0,0,,38,Europe/Amsterdam,2007-06-03
2154,2754809,Harpel,Harpel,,52.99917,7.08889,P,PPL,NL,,4.0,1950.0,135,,2,Europe/Amsterdam,2019-01-20
2155,2754808,Harreveld,Harreveld,,51.9775,6.51667,P,PPL,NL,,3.0,1586.0,0,,21,Europe/Amsterdam,2017-10-17
2156,2754807,Harselaar,Harselaar,,52.16298,5.59977,P,PPL,NL,,3.0,203.0,0,,10,Europe/Amsterdam,2009-01-13
2157,2754804,Harskamp,Harskamp,"Hartenkamp,Hartskamp",52.13,5.75278,P,PPL,NL,,3.0,228.0,3450,,25,Europe/Amsterdam,2017-10-17
2158,2754803,Harssens,Harssens,,53.26417,6.54306,P,PPL,NL,,4.0,1966.0,0,,0,Europe/Amsterdam,2019-01-20
2159,2754799,Hartwerd,Hartwerd,,53.06788,5.56801,P,PPL,NL,,2.0,1900.0,125,,1,Europe/Amsterdam,2017-10-17
2160,2754798,Hasjesstraat,Hasjesstraat,,51.315,3.76111,P,PPL,NL,,10.0,715.0,0,,0,Europe/Amsterdam,2007-06-03
2161,2754797,Haskerdijken,Haskerdijken,"Haskerdijken,Haskerdiken",52.99304,5.87854,P,PPL,NL,,2.0,74.0,395,,1,Europe/Amsterdam,2017-10-17
2162,2754796,Haskerhorne,Haskerhorne,"Haskerhoarne,Haskerhorne",52.95351,5.82941,P,PPL,NL,,2.0,1940.0,570,,0,Europe/Amsterdam,2017-10-17
2163,2754788,Haspel,Haspel,,52.03167,5.51944,P,PPL,NL,,9.0,1581.0,0,,8,Europe/Amsterdam,2007-06-03
2164,2754785,Hasselderheide,Hasselderheide,,51.42585,6.17329,P,PPL,NL,,5.0,983.0,310,,22,Europe/Amsterdam,2017-04-08
2165,2754782,Hasselo,Hasselo,Hasseloo,52.29,6.82222,P,PPL,NL,,15.0,164.0,0,,19,Europe/Amsterdam,2007-06-03
2166,2754780,Hasselt,Hasselt,,51.42667,6.16111,P,PPL,NL,,5.0,983.0,0,,17,Europe/Amsterdam,2010-09-17
2167,2754779,Hasselt,Hasselt,"Asselt,Khasel't,Khasselt,ha se er te,Хасельт,Хасселт,哈瑟爾特",52.59267,6.09527,P,PPL,NL,,15.0,1896.0,6959,,2,Europe/Amsterdam,2019-09-05
2168,2754774,Hatenboer,Hatenboer,,51.19753,5.96858,P,PPL,NL,,5.0,957.0,0,,18,Europe/Amsterdam,2009-10-09
2169,2754769,Hattelaar,Hattelaar,,51.84667,5.35833,P,PPL,NL,,3.0,1960.0,0,,3,Europe/Amsterdam,2019-01-20
2170,2754768,Hattem,Hattem,Hattem,52.475,6.06389,P,PPL,NL,,3.0,244.0,11876,,5,Europe/Amsterdam,2017-10-17
2171,2754764,Hattemerbroek,Hattemerbroek,,52.47417,6.02222,P,PPL,NL,,3.0,269.0,1025,,5,Europe/Amsterdam,2017-10-17
2172,2754762,Haule,Haule,"De Haule,Haule",53.03587,6.30538,P,PPL,NL,,2.0,85.0,415,,8,Europe/Amsterdam,2018-12-08
2173,2754758,Haulerwijk,Haulerwijk,"Haulerwiek,Haulerwijk,Haulerwyk",53.06468,6.33453,P,PPL,NL,,2.0,85.0,2935,,7,Europe/Amsterdam,2018-12-08
2174,2754755,Hauwert,Hauwert,,52.70833,5.1,P,PPL,NL,,7.0,420.0,720,,-2,Europe/Amsterdam,2017-10-17
2175,2754753,Havelt,Havelt,,51.60417,5.5625,P,PPL,NL,,6.0,1948.0,0,,10,Europe/Amsterdam,2017-08-16
2176,2754752,Havelte,Havelte,,52.76941,6.24015,P,PPL,NL,,1.0,1701.0,3060,,6,Europe/Amsterdam,2017-10-17
2177,2754749,Havelterberg,Havelterberg,,52.77417,6.18194,P,PPL,NL,,1.0,1701.0,190,,9,Europe/Amsterdam,2017-10-17
2178,2754746,Havenbuurt,Havenbuurt,,52.45667,5.1,P,PPL,NL,,7.0,852.0,0,,-1,Europe/Amsterdam,2007-06-03
2179,2754745,Havenhoofd,Havenhoofd,,51.83083,4.00556,P,PPL,NL,,11.0,1924.0,0,,2,Europe/Amsterdam,2013-06-09
2180,2754736,Hayum,Hayum,,53.09115,5.41122,P,PPL,NL,,2.0,1900.0,0,,0,Europe/Amsterdam,2012-04-14
2181,2754735,Hazelaar,Hazelaar,,51.525,4.36806,P,PPL,NL,,6.0,1674.0,0,,7,Europe/Amsterdam,2007-06-03
2182,2754734,Hazelberg,Hazelberg,,51.64,5.53889,P,PPL,NL,,6.0,1721.0,0,,8,Europe/Amsterdam,2007-06-03
2183,2754733,Hazeldonk,Hazeldonk,,51.50537,4.74781,P,PPL,NL,,6.0,879.0,40,,7,Europe/Amsterdam,2017-04-07
2184,2754732,Hazeldonk,Hazeldonk,,51.62833,4.63383,P,PPL,NL,,6.0,1709.0,0,,2,Europe/Amsterdam,2008-02-01
2185,2754730,Hazenberg,Hazenberg,,51.46222,4.85645,P,PPL,NL,,6.0,744.0,0,,16,Europe/Amsterdam,2011-06-04
2186,2754728,Hazenhurk,Hazenhurk,,51.37,5.56806,P,PPL,NL,,6.0,1658.0,0,,22,Europe/Amsterdam,2007-06-03
2187,2754726,Hazennest,Hazennest,,51.5875,5.10833,P,PPL,NL,,6.0,855.0,0,,14,Europe/Amsterdam,2007-06-03
2188,2754724,Hazerswoude-Dorp,Hazerswoude-Dorp,Hazerswoude,52.09667,4.58611,P,PPL,NL,,11.0,484.0,0,,-2,Europe/Amsterdam,2017-10-17
2189,2754723,Hazerswoude-Rijndijk,Hazerswoude-Rijndijk,"Hazerswoude-Rijndijke,Khazersvaude-Rejndejk,Хазерсвауде-Рейндейк",52.12833,4.59167,P,PPL,NL,,11.0,484.0,0,,1,Europe/Amsterdam,2017-10-17
2190,2754721,Hebrecht,Hebrecht,,53.03833,7.16389,P,PPL,NL,,4.0,1950.0,0,,1,Europe/Amsterdam,2019-01-20
2191,2754720,Hedel,Hedel,,51.51917,5.3,P,PPL,NL,,6.0,823.0,0,,13,Europe/Amsterdam,2007-06-03
2192,2754719,Hedel,Hedel,,51.74802,5.26134,P,PPL,NL,,3.0,263.0,4350,,4,Europe/Amsterdam,2017-10-17
2193,2754717,Hedikhuizen,Hedikhuizen,,51.73333,5.18611,P,PPL,NL,,6.0,797.0,275,,4,Europe/Amsterdam,2017-10-17
2194,2754714,Hee,Hee,De Hee,53.37503,5.2555,P,PPL,NL,,2.0,93.0,0,,0,Europe/Amsterdam,2017-10-17
2195,2754712,Heeg,Heeg,,52.9686,5.61075,P,PPL,NL,,2.0,1900.0,1995,,1,Europe/Amsterdam,2017-10-17
2196,2754708,Heek,Heek,,50.87583,5.8625,P,PPL,NL,,5.0,994.0,120,,108,Europe/Amsterdam,2009-09-30
2197,2754706,Heel,Heel,,51.17917,5.89444,P,PPL,NL,,5.0,1641.0,3980,,29,Europe/Amsterdam,2017-10-17
2198,2754703,Heelsum,Heelsum,,51.98417,5.75833,P,PPL,NL,,3.0,274.0,3175,,30,Europe/Amsterdam,2017-10-17
2199,2754702,Heelweg,Heelweg,,51.97029,6.48365,P,PPL,NL,,3.0,1509.0,110,,19,Europe/Amsterdam,2017-10-17
2200,6544702,Heelweg-Oost,Heelweg-Oost,,51.96417,6.48333,P,PPL,NL,,3.0,1509.0,0,,19,Europe/Amsterdam,2007-06-07
2201,6544703,Heelweg-West,Heelweg-West,,51.97167,6.46528,P,PPL,NL,,3.0,1509.0,0,,20,Europe/Amsterdam,2007-06-07
2202,2754698,Heemserveen,Heemserveen,,52.58167,6.56667,P,PPL,NL,,15.0,160.0,310,,8,Europe/Amsterdam,2017-10-17
2203,2754692,Heemstede,Heemstede,"Gemstede,Heemstede,Hemstede,Hemstedė,Heymsteyde,Hiemstee,Khemstede,hai mu si tai de,heimseutedeo,hemusutede,hymstydh,Гемстеде,Хемстеде,Հեյմստեյդե,هيمستيده,ヘームステーデ,海姆斯泰德,헤임스테더",52.34992,4.62301,P,PPL,NL,,7.0,397.0,25562,,2,Europe/Amsterdam,2017-10-17
2204,2754693,Heemstede,Heemstede,,52.03417,5.125,P,PPL,NL,,9.0,321.0,0,,1,Europe/Amsterdam,2007-06-03
2205,2754689,Heensche Molen,Heensche Molen,Heensche Molen,51.60333,4.24583,P,PPL,NL,,6.0,851.0,50,,0,Europe/Amsterdam,2008-05-02
2206,2754687,Heenvliet,Heenvliet,,51.86583,4.24306,P,PPL,NL,,11.0,1930.0,0,,-2,Europe/Amsterdam,2017-10-17
2207,2754684,Heenweg,Heenweg,"De Heenweg,Maasdijk-Heenweg",51.98167,4.18056,P,PPL,NL,,11.0,1783.0,680,,1,Europe/Amsterdam,2017-03-24
2208,2754681,Heerde,Heerde,,52.38723,6.04016,P,PPL,NL,,3.0,246.0,8850,,8,Europe/Amsterdam,2017-10-17
2209,2754678,Heereburen,Heereburen,,53.28333,6.35139,P,PPL,NL,,4.0,1969.0,0,,0,Europe/Amsterdam,2019-01-20
2210,2754676,Heereind,Heereind,Heereneind,51.53833,5.61667,P,PPL,NL,,6.0,1659.0,0,,15,Europe/Amsterdam,2007-06-03
2211,2754675,Heerendonk,Heerendonk,,51.5,5.52083,P,PPL,NL,,6.0,820.0,0,,13,Europe/Amsterdam,2007-06-03
